Timestamp,Event,Object,Distance,Alert_Level,Action
2025-12-07T18:51:54.998097,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.122829,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.250237,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.350231,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.449286,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.585601,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.727373,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.848337,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:55.989816,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.119262,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.250712,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.392753,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.515709,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.656655,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.747676,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.847263,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:56.950581,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.051717,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.149300,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.249379,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.350648,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.450226,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.548734,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.689406,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.817094,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:51:57.949233,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.050431,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.148430,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.251264,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.347167,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.451903,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.552492,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.647546,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.750236,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.850350,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:58.950875,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:59.082192,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:59.219737,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:51:59.221264,PEDESTRIAN_DANGER,person,3.0,CRITICAL,Emergency brake required
2025-12-07T18:51:59.349020,PEDESTRIAN_DANGER,person,3.0,CRITICAL,Emergency brake required
2025-12-07T18:51:59.350483,PEDESTRIAN_DANGER,person,3.7,CRITICAL,Emergency brake required
2025-12-07T18:51:59.485269,PEDESTRIAN_DANGER,person,3.7,CRITICAL,Emergency brake required
2025-12-07T18:51:59.486866,PEDESTRIAN_DANGER,person,4.4,CRITICAL,Emergency brake required
2025-12-07T18:51:59.616893,PEDESTRIAN_DANGER,person,3.7,CRITICAL,Emergency brake required
2025-12-07T18:51:59.618363,PEDESTRIAN_DANGER,person,4.4,CRITICAL,Emergency brake required
2025-12-07T18:51:59.753230,PEDESTRIAN_DANGER,person,3.7,CRITICAL,Emergency brake required
2025-12-07T18:51:59.754756,PEDESTRIAN_DANGER,person,4.4,CRITICAL,Emergency brake required
2025-12-07T18:51:59.882120,PEDESTRIAN_DANGER,person,3.7,CRITICAL,Emergency brake required
2025-12-07T18:51:59.983819,PEDESTRIAN_DANGER,person,3.7,CRITICAL,Emergency brake required
2025-12-07T18:52:00.082458,PEDESTRIAN_DANGER,person,3.0,CRITICAL,Emergency brake required
2025-12-07T18:52:00.182546,PEDESTRIAN_DANGER,person,3.0,CRITICAL,Emergency brake required
2025-12-07T18:52:00.281526,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:00.282974,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:00.381992,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:00.481306,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:00.623370,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:00.751766,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:00.846349,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:00.946488,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.048727,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.149832,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.246063,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.350799,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.481531,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.618769,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.749030,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:01.885777,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.019025,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.148003,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.285659,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.415258,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.548866,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.683269,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.813566,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:02.948916,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:03.091452,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:03.132057,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:03.278309,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185203.avi
2025-12-07T18:52:03.389646,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:03.428078,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:03.554746,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185203.avi
2025-12-07T18:52:03.651645,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:03.689683,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:03.822620,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185203.avi
2025-12-07T18:52:03.913373,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:03.953119,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:04.084413,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185203.avi
2025-12-07T18:52:04.184574,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:04.223061,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:04.356857,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185204.avi
2025-12-07T18:52:04.445506,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:04.495215,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:04.632399,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185204.avi
2025-12-07T18:52:04.719559,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:04.812869,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:04.912152,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:04.960276,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:05.105111,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185204.avi
2025-12-07T18:52:05.178659,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:05.219087,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:05.370774,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185205.avi
2025-12-07T18:52:05.445819,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:05.494807,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:05.647646,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185205.avi
2025-12-07T18:52:05.755042,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:05.847323,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:05.949252,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.049489,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.153703,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.246997,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.348972,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.447797,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.477062,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:06.643672,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185206.avi
2025-12-07T18:52:06.761809,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.887974,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:06.980104,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:07.007714,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:07.179947,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185207.avi
2025-12-07T18:52:07.283042,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:07.381658,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:07.483507,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:07.613377,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:07.755185,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:07.880269,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:08.018029,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:08.063051,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:08.243076,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185208.avi
2025-12-07T18:52:08.356266,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:52:08.397617,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:08.576927,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185208.avi
2025-12-07T18:52:08.686667,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:08.726728,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:08.911404,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185208.avi
2025-12-07T18:52:09.026799,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:09.065557,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:09.252493,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185209.avi
2025-12-07T18:52:09.349865,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:09.449591,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:09.547784,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:09.685501,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:09.781970,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:09.915382,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.048243,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.149031,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.248857,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.346780,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.482574,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.579010,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.680600,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.781384,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:10.883180,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:11.001678,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:11.120536,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:11.215248,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:11.216735,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:11.315271,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:11.413743,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:11.513373,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:11.614727,PEDESTRIAN_DANGER,person,2.8,CRITICAL,Emergency brake required
2025-12-07T18:52:11.664384,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:11.887744,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185211.avi
2025-12-07T18:52:11.981687,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:12.081494,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:12.182016,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:12.280353,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:12.382823,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:52:12.482514,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:12.583869,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:12.690666,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:12.816227,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:12.915500,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.016419,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.113265,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.217273,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.315255,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.418592,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.515634,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.615880,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.639488,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:52:13.717601,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:13.757188,DROWSY_DRIVER,eyes_closed,0,CRITICAL,Wake up alert
2025-12-07T18:52:14.016798,INCIDENT_RECORDED,drowsiness,0,CRITICAL,Saved to incidents/drowsiness_20251207_185213.avi
2025-12-07T18:52:14.117923,PEDESTRIAN_DANGER,person,2.4,CRITICAL,Emergency brake required
2025-12-07T18:52:14.140965,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
